,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
130,FlixBus,VE A/C Sleeper (2+1),05:45,11:50,06h 05m,231.25,28 Seats available,4.7,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
131,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),09:22,13:59,04h 37m,300,19 Seats available,4.2,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
132,NueGo,Electric A/C Seater (2+2),13:20,19:20,06h 00m,332,31 Seats available,3.7,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
133,FRESHBUS,Electric A/C Seater (2+2),15:40,21:35,05h 55m,399,37 Seats available,4.8,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
134,FRESHBUS,Electric A/C Seater (2+2),09:40,14:40,05h 00m,250,37 Seats available,4.9,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
135,FlixBus,A/C Sleeper (2+1),03:35,09:00,05h 25m,231.25,20 Seats available,5.0,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
136,NueGo,Electric A/C Seater (2+2),08:15,13:40,05h 25m,332,27 Seats available,3.5,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
137,NueGo,Electric A/C Seater (2+2),10:30,15:10,04h 40m,332,21 Seats available,4.5,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
138,Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),23:21,03:58,04h 37m,350,35 Seats available,4.6,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
139,Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),04:50,07:55,03h 05m,431,15 Seats available,4.2,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
140,FRESHBUS,Electric A/C Seater (2+2),07:10,12:30,05h 20m,319,30 Seats available,5.0,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
141,IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:30,06:55,04h 25m,399,11 Seats available,5.0,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
142,FlixBus,A/C Sleeper (2+1),05:10,10:35,05h 25m,231.25,29 Seats available,3.9,Chittoor (Andhra Pradesh) to Bangalore,https://www.redbus.in/bus-tickets/chittoor-andhra-pradesh-to-bangalore
143,APSRTC - 4247,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,10:50,06h 35m,451,26 Seats available,4.2,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
144,APSRTC - 4738,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,11:46,07h 16m,483,23 Seats available,3.4,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
145,APSRTC - 4245,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,14:00,08h 30m,483,30 Seats available,2.8,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
146,APSRTC - 4221,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:15,17:35,08h 20m,483,31 Seats available,4.7,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
147,APSRTC - 4197,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,18:50,08h 20m,483,33 Seats available,3.4,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
148,APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:00,08h 45m,483,29 Seats available,4.0,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
149,APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:20,08h 35m,483,31 Seats available,3.4,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
150,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:29,07h 59m,817,42 Seats available,4.6,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
151,APSRTC - 4189,INDRA(A.C. Seater),20:40,04:45,08h 05m,585,34 Seats available,3.7,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
152,APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,451,21 Seats available,3.8,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
153,APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,483,26 Seats available,3.1,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
154,APSRTC - 4155,INDRA(A.C. Seater),21:10,04:24,07h 14m,585,31 Seats available,4.3,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
155,APSRTC - 4619,STAR LINER(NON-AC SLEEPER 2+1),21:20,04:45,07h 25m,626,19 Seats available,4.2,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
156,APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,06:05,08h 25m,483,21 Seats available,4.1,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
157,APSRTC - 4223,INDRA(A.C. Seater),21:45,04:55,07h 10m,585,35 Seats available,3.9,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
158,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:10,06:45,07h 35m,439,30 Seats available,4.6,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
159,IntrCity SmartBus,AC Sleeper (2+1),23:50,07:35,07h 45m,849,21 Seats available,4.7,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
160,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),23:30,07:20,07h 50m,699,32 Seats available,4.5,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
161,AdSri Sanvi Tours and Travels,A/C Sleeper (2+1),22:25,06:00,07h 35m,809,37 Seats available,4.3,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
162,Sri KVR Travels,A/C Sleeper (2+1),22:30,05:59,07h 29m,789,22 Seats available,4.5,Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
163,APSRTC - 3420,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:45,09:00,08h 15m,605,30 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
164,APSRTC - 3358,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:10,09:10,08h 00m,605,33 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
165,APSRTC - 3366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:45,09:50,08h 05m,605,33 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
166,APSRTC - 9460,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:00,12:10,09h 10m,605,33 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
167,APSRTC - 9477,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:15,13:30,09h 15m,605,33 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
168,APSRTC - 3075,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:00,13:30,08h 30m,579,33 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
169,APSRTC - 4375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:40,13:35,07h 55m,605,33 Seats available,2.4,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
170,APSRTC - 3436,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:10,14:00,07h 50m,605,33 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
171,APSRTC - 9366,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,16:10,09h 40m,605,33 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
172,APSRTC - 35101,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:40,15:05,08h 25m,605,33 Seats available,4.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
173,APSRTC - 4377,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:45,16:15,08h 30m,605,32 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
174,APSRTC - 3446,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,15:55,07h 55m,605,33 Seats available,2.2,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
175,APSRTC - 3498,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),08:30,15:30,07h 00m,837,37 Seats available,3.6,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
176,APSRTC - 3486,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,16:40,07h 40m,605,33 Seats available,4.1,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
177,APSRTC - 3051,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",09:00,17:40,08h 40m,579,35 Seats available,4.0,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
178,NueGo,Electric A/C Sleeper (2+1),23:30,07:15,07h 45m,896,23 Seats available,4.6,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
179,NueGo,Electric A/C Seater/Sleeper (2+1),21:45,06:30,08h 45m,569,27 Seats available,4.6,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
180,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,07:10,07h 25m,509,31 Seats available,4.5,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
181,IntrCity SmartBus,AC Sleeper (2+1),22:45,06:10,07h 25m,689,27 Seats available,4.5,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
182,IntrCity SmartBus,AC Sleeper (2+1),22:40,06:40,08h 00m,729,30 Seats available,4.6,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
183,APSRTC - 4533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,15:15,08h 15m,464,30 Seats available,3.6,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
184,APSRTC - 5815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,02:30,07h 40m,435,23 Seats available,3.7,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
185,APSRTC - 4529,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,427,26 Seats available,3.6,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
186,APSRTC - 4538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,427,24 Seats available,3.7,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
187,APSRTC - 5831,INDRA(A.C. Seater),21:00,03:50,06h 50m,526,22 Seats available,4.2,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
188,APSRTC - 4527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:20,06h 40m,427,26 Seats available,3.4,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
189,APSRTC - 4515,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:30,06h 50m,427,18 Seats available,4.0,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
190,APSRTC - 4556,INDRA(A.C. Seater),22:00,04:10,06h 10m,526,29 Seats available,3.9,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
191,APSRTC - 4448,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:00,07h 00m,427,17 Seats available,4.0,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
192,APSRTC - 4546,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:35,06h 35m,427,31 Seats available,4.1,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
193,APSRTC - 4484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:15,07h 00m,427,26 Seats available,4.3,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
194,APSRTC - 4573,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:00,06h 45m,553,3 Seats available,4.3,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
195,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,04:45,07h 15m,500,32 Seats available,4.4,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
196,Kaveri Travels,A/C Seater / Sleeper (2+1),21:30,04:40,07h 10m,500,24 Seats available,4.0,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
197,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:00,04:50,06h 50m,690,40 Seats available,3.8,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
198,SVR Bus,Non A/C Seater / Sleeper (2+1),22:30,04:35,06h 05m,399,29 Seats available,3.7,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
199,Pspk Bus,Non A/C Seater / Sleeper (2+1),21:30,04:10,06h 40m,500,27 Seats available,4.7,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
200,APSRTC - 5803,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:15,05:45,05h 30m,472,31 Seats available,2.4,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
201,APSRTC - 5225,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:25,07:30,07h 05m,512,15 Seats available,3.9,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
202,APSRTC - 6014,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,11:00,06h 30m,472,34 Seats available,3.9,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
203,APSRTC - 50012,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,12:00,06h 30m,472,34 Seats available,3.7,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
204,APSRTC - 6004,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",07:00,13:30,06h 30m,472,34 Seats available,3.8,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
205,APSRTC - 6016,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:00,14:30,06h 30m,472,34 Seats available,3.6,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
206,APSRTC - 50078,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:00,15:50,06h 50m,472,34 Seats available,4.1,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
207,APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:00,16:30,06h 30m,472,34 Seats available,3.2,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
208,APSRTC - 9252,INDRA(A.C. Seater),10:30,17:00,06h 30m,526,38 Seats available,3.8,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
209,APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",11:00,18:00,07h 00m,412,35 Seats available,2.3,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
210,APSRTC - 50804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,18:40,06h 55m,472,34 Seats available,3.5,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
211,APSRTC - 6006,INDRA(A.C. Seater),12:15,18:15,06h 00m,526,30 Seats available,3.7,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
212,APSRTC - 6209,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,19:45,06h 45m,472,32 Seats available,3.9,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
213,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:30,19:30,06h 00m,716,45 Seats available,4.1,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
214,APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,21:25,06h 55m,472,34 Seats available,3.7,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
215,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,05:40,07h 00m,350,32 Seats available,4.3,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
216,CGR Travels,Non A/C Seater / Sleeper (2+1),23:40,07:20,07h 40m,550,22 Seats available,4.3,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
217,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,05:00,06h 15m,500,35 Seats available,4.2,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
218,AdAR & BCVR Travels,A/C Sleeper (2+1),23:15,05:30,06h 15m,900,17 Seats available,3.6,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
219,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,05:00,06h 00m,660,40 Seats available,4.3,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore
220,APSRTC - 45141,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:35,14:30,05h 55m,464,22 Seats available,4.2,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
221,APSRTC - 4482,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:55,04h 55m,427,19 Seats available,4.2,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
222,APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,03:10,05h 05m,427,23 Seats available,4.3,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
223,APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:25,05h 10m,427,24 Seats available,4.4,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
224,APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,03:40,05h 05m,427,7 Seats available,3.9,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
225,APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,03:25,04h 45m,435,20 Seats available,4.0,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
226,APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:50,03:55,05h 05m,553,1 Seat available,4.4,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
227,APSRTC - 4447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:40,04h 40m,427,21 Seats available,4.0,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
228,APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:10,05h 05m,427,14 Seats available,3.8,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
229,APSRTC - 4557,INDRA(A.C. Seater),23:15,03:15,04h 00m,477,13 Seats available,4.0,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
230,APSRTC - 4530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,04:40,05h 05m,427,33 Seats available,3.7,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
231,VSN Travels,A/C Sleeper (2+1),22:30,05:30,07h 00m,790,15 Seats available,4.1,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
232,Vikram sri krishna travels,A/C Sleeper (2+1),23:10,05:30,06h 20m,690,11 Seats available,4.4,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
233,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,05:55,07h 10m,460,25 Seats available,3.8,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
234,AdJSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:30,04:15,05h 45m,399,22 Seats available,3.8,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
235,Morning Star Travels,A/C Sleeper (2+1),23:00,03:45,04h 45m,790,17 Seats available,4.0,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
236,APSRTC - 23892,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",00:25,04:25,04h 00m,281,11 Seats available,3.1,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
237,APSRTC - 2768,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",01:00,05:00,04h 00m,281,1 Seat available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
238,APSRTC - 3473,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",03:30,08:00,04h 30m,250,32 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
239,APSRTC - 23552,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:00,08:30,04h 30m,250,34 Seats available,4.9,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
240,APSRTC - 23540,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:30,09:00,04h 30m,250,34 Seats available,2.2,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
241,APSRTC - 3333,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",04:45,08:25,03h 40m,281,28 Seats available,4.2,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
242,APSRTC - 3405,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:00,09:30,04h 30m,250,34 Seats available,1.9,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
243,APSRTC - 35068,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",05:15,10:00,04h 45m,239,37 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
244,APSRTC - 3401,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",05:30,10:00,04h 30m,250,29 Seats available,3.7,Visakhapatnam to Kakinada,https://www.redbus.in/bus-tickets/visakhapatnam-to-kakinada
